md5,s3_path,lang,lyrics_data
40124f227878ff5db33850422cfb9308,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/43667151.mp3,zh-cn,"[[23.18, -1, -1, ""城里有一个农村姑娘""], [26.85, -1, -1, ""开了个发廊做美发""], [31.03, -1, -1, ""洗剪吹烫染锔油接发""], [34.77, -1, -1, ""保健按摩店面不大""], [38.98, -1, -1, ""去她那里消费的顾客""], [42.85, -1, -1, ""都被施了爱的魔法""], [46.86, -1, -1, ""没有人能猜出她心思""], [50.86, -1, -1, ""神奇的事件马上发生""], [54.75, -1, -1, ""神秘的香波""], [62.96, -1, -1, ""神秘的香波""], [74.42, -1, -1, ""城里还有几个摇滚青年""], [78.3, -1, -1, ""组了个乐队叫新裤子""], [81.93, -1, -1, ""吉他主唱名字叫彭磊""], [85.95, -1, -1, ""刘葆是我们的贝司手""], [90.14, -1, -1, ""鼓手尚笑留学在日本""], [94.08, -1, -1, ""刷盘子洗碗扫大街""], [98.03, -1, -1, ""请大家记住键盘的名字""], [102.02, -1, -1, ""不是龙宽 常宽 庞龙是庞宽""], [105.94, -1, -1, ""神秘的乐队""], [113.8, -1, -1, ""神秘的乐队""], [142.18, -1, -1, ""我要去你那里剪一个时髦的头发""], [148.37, -1, -1, ""剪一个时髦的好看的头发""], [157.22, -1, -1, ""神秘的香波""], [165.13, -1, -1, ""神秘的香波""], [173.02, -1, -1, ""神秘的香波""], [174.31, -1, -1, ""神秘的香波""], [180.89, -1, -1, ""神秘的香波""], [188.71, -1, -1, ""神秘的香波""], [196.93, -1, -1, ""神秘的香波""], [204.97, -1, -1, ""神秘的香波""], [212.65, -1, -1, ""神秘的香波""], [222.02, -1, -1, ""神秘的香波""]]"
8924005605998bf94ea1367e43b0a516,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/58012358.mp3,zh-cn,"[[15.29, -1, -1, ""不知不觉又走到这条街""], [19.26, -1, -1, ""往事历历浮现""], [29.09, -1, -1, ""如果我们碰巧能再遇见""], [33.28, -1, -1, ""便成全了想念""], [42.96, -1, -1, ""时光褪去多数人的轻狂""], [47.18, -1, -1, ""给予成熟坚强""], [54.84, -1, -1, ""足够抵挡 无数次的 脆弱迷茫""], [68.62, -1, -1, ""总以为成长 会改变""], [75.72, -1, -1, ""能淡忘对你 的挂牵""], [82.59, -1, -1, ""往事如烟 才徒增 了眷恋""], [89.77, -1, -1, ""怀念拥有 你的从前""], [112.44, -1, -1, ""时隔多年没料到这开场""], [116.86, -1, -1, ""和预想不一样""], [124.45, -1, -1, ""岁月变迁 我们之间 犹如当年""], [138.34, -1, -1, ""一幕幕往事 的画面""], [145.41, -1, -1, ""伴随你再次 的出现""], [152.16, -1, -1, ""沧海桑田 更确认 这感觉""], [159.22, -1, -1, ""爱你如初见""], [166.07, -1, -1, ""还好是我们 不曾变""], [173.13, -1, -1, ""还好是我们 再遇见""], [179.99, -1, -1, ""还好故事 续写好 的结尾""], [187.01, -1, -1, ""你陪着我 每个十年""]]"
f3b720679bf5a7f04190c0da4fee2dda,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/28578136.mp3,zh-cn,"[[18.75, -1, -1, ""两人的代志只有一人知""], [27.38, -1, -1, ""见面讲别项 秘密藏心内""], [36.14, -1, -1, ""一人的代志呒敢两人知""], [44.81, -1, -1, ""等到人怀疑着呒惊伊来猜""], [55.47, -1, -1, ""呒知伊知也呒知""], [59.72, -1, -1, ""呒知我呆也伊呆""], [64.02, -1, -1, ""一点小小的秘密""], [68.44, -1, -1, ""亲像茫茫的大海""], [72.77, -1, -1, ""呒知伊知也呒知""], [77.08, -1, -1, ""呒知我呆也伊呆""], [81.69, -1, -1, ""若是两人的代志""], [85.98, -1, -1, ""咦 一人歹交待""], [90.32, -1, -1, ""若是一人的代志""], [94.72, -1, -1, ""咦 两人歹安排""], [108.48, -1, -1, ""两人的代志只有一人知""], [117.08, -1, -1, ""见面讲别项 秘密藏心内""], [125.8, -1, -1, ""一人的代志呒敢两人知""], [134.7, -1, -1, ""等到人怀疑着呒惊伊来猜""], [145.16, -1, -1, ""呒知伊知也呒知""], [149.43, -1, -1, ""呒知我呆也伊呆""], [153.67, -1, -1, ""一点小小的秘密""], [158.02, -1, -1, ""亲像茫茫的大海""], [162.35, -1, -1, ""呒知伊知也呒知""], [166.95, -1, -1, ""呒知我呆也伊呆""], [171.28, -1, -1, ""若是两人的代志""], [175.57, -1, -1, ""咦 一人歹交待""], [179.96, -1, -1, ""若是一人的代志""], [184.57, -1, -1, ""咦 两人歹安排""], [189.46, -1, -1, ""两人的代志只有一人知""], [198.02, -1, -1, ""见面讲别项 秘密藏心内""], [206.81, -1, -1, ""一人的代志呒敢两人知""], [215.45, -1, -1, ""等到人怀疑着呒惊伊来猜""], [224.34, -1, -1, ""等到人怀疑着呒惊伊来猜""]]"
f98b76593c56b3c94e0c4b859d773a32,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/53593940.mp3,zh-cn,"[[63.66, -1, -1, ""前世今生 有没有轮回""], [70.71, -1, -1, ""三生石上有一滴 千年泪水""], [78.07, -1, -1, ""一世等待 渺无尽头""], [85.31, -1, -1, ""忘情水忘不掉 那一次邂逅""], [92.56, -1, -1, ""红尘中有没有 天长地久""], [99.99, -1, -1, ""一生一世的柔情 没有停留""], [107.29, -1, -1, ""前世姻缘 今生的叹""], [114.28, -1, -1, ""守住承诺奈何桥上去等候""], [123.3, -1, -1, ""清清的风 摇曳着思念的伤""], [130.74, -1, -1, ""卷走柔情留下 过后的苍凉""], [138.12, -1, -1, ""我们相遇在 花落的季节""], [145.41, -1, -1, ""聆听过风的私语 夜的凄凉""], [152.59, -1, -1, ""红尘万丈触动 心弦的情丝""], [159.9, -1, -1, ""茫茫雾霭割不断 爱的瞭望""], [167.25, -1, -1, ""我们的梦破碎在 奈何桥""], [174.35, -1, -1, ""忘川河上端起 一碗孟婆汤""], [181.46, -1, -1, ""前世今生 有没有轮回""], [189.05, -1, -1, ""三生石上有一滴 千年泪水""], [196.19, -1, -1, ""一世等待 渺无尽头""], [203.33, -1, -1, ""忘情水忘不掉 那一次邂逅""], [210.83, -1, -1, ""红尘中有没有 天长地久""], [218.03, -1, -1, ""一生一世的柔情 没有停留""], [225.49, -1, -1, ""前世姻缘 今生的叹""], [232.43, -1, -1, ""守住承诺奈何桥上去等候""], [270.9, -1, -1, ""红尘万丈触动 心弦的情丝""], [278.02, -1, -1, ""茫茫雾霭割不断 爱的瞭望""], [285.33, -1, -1, ""我们的梦破碎在 奈何桥""], [292.59, -1, -1, ""忘川河上端起 一碗孟婆汤""], [299.87, -1, -1, ""前世今生 有没有轮回""], [307.25, -1, -1, ""三生石上有一滴 千年泪水""], [314.29, -1, -1, ""一世等待 渺无尽头""], [321.63, -1, -1, ""忘情水忘不掉 那一次邂逅""], [328.98, -1, -1, ""红尘中有没有 天长地久""], [336.16, -1, -1, ""一生一世的柔情 没有停留""], [343.36, -1, -1, ""前世姻缘 今生的叹""], [350.83, -1, -1, ""守住承诺奈何桥上去等候""], [358.06, -1, -1, ""守住承诺奈何桥上去等候""]]"
bbaf8dbc27dcbc46365a2897d99019e0,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/99958914.mp3,zh-cn,"[[24.8, -1, -1, ""如何让你遇见我""], [29.06, -1, -1, ""在我最美丽的时刻""], [33.34, -1, -1, ""为这我已在佛前求了五百年""], [39.95, -1, -1, ""求他让我们结一段尘缘""], [48.07, -1, -1, ""佛于是把我化作一棵树""], [52.78, -1, -1, ""长在你必经的路旁""], [56.64, -1, -1, ""阳光下慎重地开满了花""], [60.97, -1, -1, ""朵朵都是我是我前世的盼望""], [73.38, -1, -1, ""如何让你遇见我""], [76.69, -1, -1, ""在我最美丽的时刻""], [80.73, -1, -1, ""为这我已在佛前求了五百年""], [86.54, -1, -1, ""求他让我们结一段尘缘""], [92.28, -1, -1, ""佛于是把我化作一棵树""], [96.06, -1, -1, ""长在你必经的路旁""], [99.52, -1, -1, ""阳光下慎重地开满了花""], [105.38, -1, -1, ""朵朵都是我前世的盼望""], [114.62, -1, -1, ""如何让你遇见我""], [118.56, -1, -1, ""在我最美丽的时刻""], [123.11, -1, -1, ""为这我已在佛前求了五百年""], [129.28, -1, -1, ""求他让我们结一段尘缘""], [137.64, -1, -1, ""佛于是把我化作一棵树""], [142.37, -1, -1, ""长在你必经的路旁""], [146.16, -1, -1, ""阳光下慎重地开满了花""], [150.51, -1, -1, ""朵朵都是我是我前世的盼望""], [161.1, -1, -1, ""当你走近 请你细听""], [167.44, -1, -1, ""那颤抖的叶是我等待的热情""], [173.52, -1, -1, ""当你走近 请你细听""], [179.27, -1, -1, ""那颤抖的叶是我等待的热情""], [184.93, -1, -1, ""而当你终于无视地走过""], [190.54, -1, -1, ""在你的身后落了一地的""], [196.25, -1, -1, ""朋友啊 那不是花瓣""], [201.93, -1, -1, ""那不是不是花瓣""], [207.79, -1, -1, ""啊 朋友啊 是我凋零的心""]]"
5b8ea460e6e60d6bc8df3ee114353337,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/65429560.mp3,zh-cn,"[[35.32, -1, -1, ""是我爱得比你更多""], [39.37, -1, -1, ""不怪你已伤害了我""], [43.1, -1, -1, ""如果从没真正爱过""], [46.77, -1, -1, ""你又怎能伤害了我""], [50.54, -1, -1, ""是我不能给你更多""], [54.56, -1, -1, ""不恨你已离开了我""], [58.57, -1, -1, ""如果离开你会快乐""], [62.31, -1, -1, ""我也该勇敢地生活""], [68.59, -1, -1, ""分手了别来打扰我""], [72.13, -1, -1, ""别用电话诉说你的寂寞""], [75.93, -1, -1, ""看我像那扑火的飞蛾""], [79.78, -1, -1, ""你怎能忍心隔岸观火""], [84.03, -1, -1, ""分手了别来打扰我""], [87.63, -1, -1, ""别用你的眼泪折磨着我""], [91.44, -1, -1, ""这份爱已死水微波""], [95.03, -1, -1, ""就让我一个人平静地生活""], [135.89, -1, -1, ""是我不能给你更多""], [139.1, -1, -1, ""不恨你已离开了我""], [143.9, -1, -1, ""如果离开你会快乐""], [147.37, -1, -1, ""我也该勇敢地生活""], [153.86, -1, -1, ""分手了别来打扰我""], [157.33, -1, -1, ""别用电话诉说你的寂寞""], [161.14, -1, -1, ""看我像那扑火的飞蛾""], [164.74, -1, -1, ""你怎能忍心隔岸观火""], [169.33, -1, -1, ""分手了别来打扰我""], [172.67, -1, -1, ""别用你的眼泪折磨着我""], [176.69, -1, -1, ""这份爱已死水微波""], [180.11, -1, -1, ""就让我一个人平静地生活""], [191.15, -1, -1, ""也许遇见一个人""], [193.91, -1, -1, ""像我爱你那样爱我""], [198.87, -1, -1, ""也许还是一个人""], [201.67, -1, -1, ""像蜗牛躲进自己的窝""], [207.87, -1, -1, ""分手了别来打扰我""], [211.48, -1, -1, ""别用电话诉说你的寂寞""], [215.23, -1, -1, ""看我像那扑火的飞蛾""], [219.01, -1, -1, ""你怎能忍心隔岸观火""], [223.43, -1, -1, ""分手了别来打扰我""], [226.9, -1, -1, ""别用你的眼泪折磨着我""], [230.72, -1, -1, ""这份爱已死水微波""], [234.33, -1, -1, ""就让我一个人平静地生活""], [242.05, -1, -1, ""就让我一个人平静地生活""]]"
31e316af2884f6b0570cceccf2d0ff0a,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/83451629.mp3,zh-cn,"[[16.48, -1, -1, ""你不在我的身边 爱太远""], [24.86, -1, -1, ""我闭上双眼 慢慢发现""], [31.02, -1, -1, ""从来都没有永远 别想念""], [39.61, -1, -1, ""不想再见 再见""], [45.06, -1, -1, ""不想逃 不想逃 我知道逃不了""], [48.64, -1, -1, ""火在烧 还在烧 烧成灰烬也好""], [52.48, -1, -1, ""你不是我 别想懂我 别再吵""], [59.86, -1, -1, ""别想逃 别想逃 你知道逃不了""], [63.8, -1, -1, ""火在烧 又在烧 烧掉所有骄傲""], [67.13, -1, -1, ""我不想再被回忆围绕""], [73.58, -1, -1, ""从没害怕你的拥抱 也从没想再去打扰""], [81.14, -1, -1, ""我知道 你的伤我都知道""], [88.19, -1, -1, ""从没害怕别人拥抱 也从没想再去打扰""], [95.56, -1, -1, ""不想睡觉 享受被寂寞围绕 又在缠绕""], [110.33, -1, -1, ""还在缠绕""], [133.77, -1, -1, ""不想逃 不想逃 我知道逃不了""], [137.58, -1, -1, ""火在烧 还在烧 烧成灰烬也好""], [141.05, -1, -1, ""你不是我 别想懂我 别再吵""], [148.56, -1, -1, ""别想逃 别想逃 你知道逃不了""], [152.06, -1, -1, ""火在烧 又在烧 烧掉所有骄傲""], [156.05, -1, -1, ""我不想再被回忆围绕""], [161.96, -1, -1, ""从没害怕你的拥抱 也从没想再去打扰""], [169.83, -1, -1, ""我知道 你的伤我都知道""], [176.69, -1, -1, ""从没害怕别人拥抱 也从没想再去打扰""], [184.23, -1, -1, ""不想睡觉 享受被寂寞围绕""], [191.56, -1, -1, ""从没害怕你的拥抱 也从没想再去打扰""], [199.25, -1, -1, ""我知道 你的伤我都知道""], [206.38, -1, -1, ""从没害怕别人拥抱 也从没想再去打扰""], [213.84, -1, -1, ""不想睡觉 享受被寂寞围绕 又在缠绕""], [228.32, -1, -1, ""还在缠绕""]]"
f8123f9b245708b95e3669a83053d606,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/33914224.mp3,zh-cn,"[[21.35, -1, -1, ""看那盛世繁华""], [24.48, -1, -1, ""闪耀着不朽的容光""], [30.77, -1, -1, ""我愿意穿梭千年""], [33.96, -1, -1, ""去追寻曾经的方向""], [39.47, -1, -1, ""即使只有一夜灿烂""], [44.06, -1, -1, ""即使只有瞬间怒放""], [48.72, -1, -1, ""我愿意穿梭千年""], [53.81, -1, -1, ""去拥抱消失的过往""], [59.65, -1, -1, ""你是否还记得那大唐荣耀""], [64.34, -1, -1, ""刹那的光芒却永恒闪耀""], [69.08, -1, -1, ""于是我无畏千百年的寂寥""], [74.25, -1, -1, ""踏寻古老的曾经""], [78.79, -1, -1, ""你是否还记得那大唐荣耀""], [84.12, -1, -1, ""旧梦之中我们疯狂奔跑""], [88.68, -1, -1, ""时间挥不去曾经的骄傲""], [93.33, -1, -1, ""流年是旧梦中的纷纷扰扰""], [137.88, -1, -1, ""即使只有一夜灿烂""], [141.95, -1, -1, ""即使只有瞬间怒放""], [146.83, -1, -1, ""我愿意穿梭千年""], [151.98, -1, -1, ""去拥抱消失的过往""], [157.27, -1, -1, ""你是否还记得那大唐荣耀""], [162.35, -1, -1, ""刹那的光芒却永恒闪耀""], [166.96, -1, -1, ""于是我无畏千百年的寂寥""], [171.96, -1, -1, ""踏寻古老的曾经""], [176.75, -1, -1, ""你是否还记得那大唐荣耀""], [181.86, -1, -1, ""旧梦之中我们疯狂奔跑""], [186.42, -1, -1, ""时间挥不去曾经的骄傲""], [191.19, -1, -1, ""流年是旧梦中的纷纷扰扰""]]"
66168fd74a045ceae24700ebae9b1166,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/84805309.mp3,zh-cn,"[[20.7, -1, -1, ""和你同行这条路""], [25.16, -1, -1, ""画面好像又重头""], [28.67, -1, -1, ""你身侧的手 只是插兜""], [33.81, -1, -1, ""已不再牵我""], [38.38, -1, -1, ""爱你 恨你 都已成空""], [42.55, -1, -1, ""留下来的回忆都折磨""], [45.91, -1, -1, ""你爱听的歌 我都记得""], [51.13, -1, -1, ""是我事事念旧""], [54.01, -1, -1, ""你温柔的问候 像老朋友""], [58.87, -1, -1, ""自然的让人无法反驳""], [63.09, -1, -1, ""心口的悸动 是咖啡的作用""], [69.59, -1, -1, ""苦涩到心头""], [73.59, -1, -1, ""以前的种种像穿越了时空""], [77.72, -1, -1, ""情绪塞满胸口""], [79.93, -1, -1, ""怕开口泪先流""], [83.28, -1, -1, ""欲语还休 有始无终""], [88.75, -1, -1, ""比陌生人还难懂""], [91.64, -1, -1, ""不能再次陷入相同的美梦""], [96.1, -1, -1, ""走完这条路你向左我向右""], [100.29, -1, -1, ""再次重逢能笑着挥手""], [106.02, -1, -1, ""就当你是个老友""], [125.38, -1, -1, ""爱你 恨你 都已成空""], [130.16, -1, -1, ""留下来的回忆都折磨""], [133.72, -1, -1, ""你爱听的歌 我还听着""], [139.01, -1, -1, ""是我事事念旧""], [141.92, -1, -1, ""你温柔的问候 像老朋友""], [146.69, -1, -1, ""自然的让人无法反驳""], [150.87, -1, -1, ""心口的悸动 是咖啡的作用""], [157.16, -1, -1, ""苦涩到心头""], [161.54, -1, -1, ""以前的种种像穿越了时空""], [165.71, -1, -1, ""情绪塞满胸口""], [167.95, -1, -1, ""怕开口泪先流""], [171.0, -1, -1, ""欲语还休 有始无终""], [176.88, -1, -1, ""比陌生人还难懂""], [179.46, -1, -1, ""不能再次陷入相同的美梦""], [183.88, -1, -1, ""走完这条路你向左我向右""], [188.44, -1, -1, ""再次重逢能笑着挥手""], [193.88, -1, -1, ""就当你是个老友""], [200.12, -1, -1, ""以前的种种像穿越了时空""], [204.35, -1, -1, ""情绪塞满胸口""], [206.76, -1, -1, ""怕开口泪先流""], [209.61, -1, -1, ""欲语还休 有始无终""], [215.35, -1, -1, ""比陌生人还难懂""], [218.25, -1, -1, ""不能再次陷入相同的美梦""], [222.43, -1, -1, ""走完这条路你向左我向右""], [226.98, -1, -1, ""再次重逢能笑着挥手""], [232.44, -1, -1, ""就当你是个老友""]]"
0743a76a68d9ed6d78782b15a8d374d1,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/51855472.mp3,zh-tw,"[[31.33, -1, -1, ""過了冬天就會有春天""], [34.98, -1, -1, ""後悔過就會明白珍惜""], [38.26, -1, -1, ""想起擁抱你的痕跡讓我""], [42.52, -1, -1, ""時常幻想著甜蜜""], [45.37, -1, -1, ""你是否會覺的很可笑?""], [49.12, -1, -1, ""一切安排都那麼熟悉""], [52.66, -1, -1, ""風像失戀般的委屈吹襲""], [56.4, -1, -1, ""似乎想要全部忘記""], [59.87, -1, -1, ""你說不讓我對你太好""], [63.23, -1, -1, ""免的離開時會忘不掉""], [66.96, -1, -1, ""一年又是一年的煎熬""], [70.46, -1, -1, ""我會記得你最美的笑""], [75.01, -1, -1, ""開始沒有好好的去珍惜""], [78.5, -1, -1, ""現在卻又瘋狂的來回憶""], [82.23, -1, -1, ""哪怕愛你沒有美好的結局""], [85.62, -1, -1, ""淒涼結尾也要好好的愛你""], [89.17, -1, -1, ""開始沒有好好的去珍惜""], [92.62, -1, -1, ""現在卻又努力的來回憶""], [96.13, -1, -1, ""不求奢望和你像天使般默契""], [99.74, -1, -1, ""只想像平凡人一樣愛你""], [137.14, -1, -1, ""過了冬天就會有春天""], [140.79, -1, -1, ""後悔過就會明白珍惜""], [144.39, -1, -1, ""想起擁抱你的痕跡讓我""], [148.39, -1, -1, ""時常幻想著甜蜜""], [151.36, -1, -1, ""你是否會覺的很可笑""], [154.76, -1, -1, ""一切安排都那麼熟悉""], [158.53, -1, -1, ""風像失戀般的委屈吹襲""], [162.44, -1, -1, ""似乎想要全部忘記""], [165.64, -1, -1, ""你說不讓我對你太好""], [169.02, -1, -1, ""免的離開時會忘不掉""], [172.87, -1, -1, ""一年又是一年的煎熬""], [176.38, -1, -1, ""我會記得你最美的笑""], [180.8, -1, -1, ""開始沒有好好的去珍惜""], [184.34, -1, -1, ""現在卻又瘋狂的來回憶""], [187.8, -1, -1, ""哪怕愛你沒有美好的結局""], [191.47, -1, -1, ""淒涼結尾也要好好的愛你""], [194.96, -1, -1, ""開始沒有好好的去珍惜""], [198.67, -1, -1, ""現在卻又努力的來回憶""], [202.17, -1, -1, ""不求奢望和你像天使般默契""], [205.73, -1, -1, ""只想像平凡人一樣愛你""], [212.7, -1, -1, ""開始沒有好好的去珍惜""], [216.23, -1, -1, ""現在卻又瘋狂的來回憶""], [219.6, -1, -1, ""哪怕愛你沒有美好的結局""], [223.42, -1, -1, ""淒涼結尾也要好好的愛你""], [226.63, -1, -1, ""開始沒有好好的去珍惜""], [230.34, -1, -1, ""現在卻又努力的來回憶""], [233.84, -1, -1, ""不求奢望和你像天使般默契""], [237.31, -1, -1, ""只想像平凡人一樣愛你""], [244.36, -1, -1, ""只想像平凡人一樣愛你""]]"
199b073fec56f45b4d92a3d660cce077,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/42719873.mp3,zh-cn,"[[27.61, -1, -1, ""一直没对你说过""], [31.09, -1, -1, ""其实那一拳真的很疼""], [35.96, -1, -1, ""我也曾偷偷的哭过""], [39.24, -1, -1, ""怎么也不忍你陪我承担""], [43.7, -1, -1, ""有没有对你讲过""], [47.09, -1, -1, ""类似同甘共苦的宣言""], [51.93, -1, -1, ""你也是酒醉了才说""], [55.2, -1, -1, ""这一生遇见没什么遗憾""], [59.96, -1, -1, ""和你的那些破事""], [63.49, -1, -1, ""想想都觉得那么经典""], [67.88, -1, -1, ""人生太多波澜""], [71.19, -1, -1, ""但愿有你们就心安""], [79.75, -1, -1, ""穿过你的格子衬衫""], [83.3, -1, -1, ""和姑娘相拥交换温暖""], [87.11, -1, -1, ""早知道你也喜欢她""], [90.49, -1, -1, ""就不急着对她去表达""], [95.81, -1, -1, ""抽过你剩的半支烟""], [99.33, -1, -1, ""记载青春的午夜狂欢""], [103.91, -1, -1, ""嘶吼着愤怒的摇滚""], [107.54, -1, -1, ""约好风再大也不失散""], [131.95, -1, -1, ""有没有对你讲过""], [134.91, -1, -1, ""类似同甘共苦的宣言""], [140.13, -1, -1, ""你也是酒醉了才说""], [143.12, -1, -1, ""这一生遇见没什么遗憾""], [147.95, -1, -1, ""和你的那些破事""], [151.22, -1, -1, ""想想都觉得那么经典""], [155.87, -1, -1, ""人生太多波澜""], [158.9, -1, -1, ""但愿有你们就心安""], [167.9, -1, -1, ""穿过你的格子衬衫""], [171.16, -1, -1, ""和姑娘相拥交换温暖""], [175.28, -1, -1, ""早知道你也喜欢她""], [178.39, -1, -1, ""就不急着对她去表达""], [183.75, -1, -1, ""抽过你剩的半支烟""], [187.34, -1, -1, ""记载青春的午夜狂欢""], [191.84, -1, -1, ""嘶吼着愤怒的摇滚""], [195.34, -1, -1, ""约好风再大也不失散""], [203.85, -1, -1, ""穿过你的格子衬衫""], [207.38, -1, -1, ""和姑娘相拥交换温暖""], [211.15, -1, -1, ""早知道你也喜欢她""], [214.42, -1, -1, ""就不急着对她去表达""], [219.88, -1, -1, ""抽过你剩的半支烟""], [223.32, -1, -1, ""记载青春的午夜狂欢""], [228.02, -1, -1, ""嘶吼着愤怒的摇滚""], [231.34, -1, -1, ""约好风再大也不失散""], [239.87, -1, -1, ""和你的那些破事""], [243.48, -1, -1, ""想想都觉得那么经典""], [247.89, -1, -1, ""人生太多波澜""], [250.88, -1, -1, ""但愿有你们就心安""]]"
6e8771e5cf853027df318f86efffcb88,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/118859382.mp3,zh-tw,"[[16.92, -1, -1, ""好想 在你傷心的時候有我安慰你""], [24.27, -1, -1, ""好想 在你孤單的時候有我陪伴你""], [31.22, -1, -1, ""好想 在你無助的時候有我溫暖你""], [38.26, -1, -1, ""傾聽你所有的煩惱和情緒""], [45.1, -1, -1, ""別怕 就算慘遭失敗也是一種經歷""], [52.47, -1, -1, ""別怕 就算分別以後也有機會相遇""], [59.53, -1, -1, ""別怕 就算烏雲還一直盤旋在頭頂""], [66.76, -1, -1, ""也總有一天能放晴""], [72.77, -1, -1, ""希望你 被這個世界愛著""], [76.21, -1, -1, ""希望你 笑了是真的快樂""], [79.59, -1, -1, ""希望你 遇見過山的混濁""], [82.83, -1, -1, ""眼裡依然 有海的清澈""], [86.62, -1, -1, ""希望你 被這個世界愛著""], [90.27, -1, -1, ""希望你 哭了也是幸福的""], [93.72, -1, -1, ""希望你 捱過一路風雨曲折""], [97.43, -1, -1, ""心裡依然 載滿夢的炙熱""], [115.84, -1, -1, ""別怕 就算慘遭失敗也是一種經歷""], [122.83, -1, -1, ""別怕 就算分別以後也有機會相遇""], [130.09, -1, -1, ""別怕 就算烏雲還一直盤旋在頭頂""], [137.29, -1, -1, ""也總有一天能放晴""], [143.3, -1, -1, ""希望你 被這個世界愛著""], [146.76, -1, -1, ""希望你 笑了是真的快樂""], [150.36, -1, -1, ""希望你 遇見過山的混濁""], [154.34, -1, -1, ""眼裡依然 有海的清澈""], [157.15, -1, -1, ""希望你 被這個世界愛著""], [160.85, -1, -1, ""希望你 哭了也是幸福的""], [164.32, -1, -1, ""希望你 捱過一路風雨曲折""], [167.87, -1, -1, ""心裡依然 載滿夢的炙熱""], [174.88, -1, -1, ""希望你 被這個世界愛著""], [178.4, -1, -1, ""希望你 笑了是真的快樂""], [181.94, -1, -1, ""希望你 遇見過山的混濁""], [185.1, -1, -1, ""眼裡依然 有海的清澈""], [189.17, -1, -1, ""希望你 被這個世界愛著""], [192.56, -1, -1, ""希望你 哭了也是幸福的""], [196.07, -1, -1, ""希望你 捱過一路風雨曲折""], [199.67, -1, -1, ""心裡依然 載滿夢的炙熱""]]"
123acb4cf85b0eb905c355cee3501c69,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/78678928.mp3,zh-cn,"[[13.74, -1, -1, ""落叶落下一瞬间""], [16.65, -1, -1, ""幻化一片片想念""], [19.42, -1, -1, ""结局在不停改写""], [22.85, -1, -1, ""要怎么去忘却""], [25.39, -1, -1, ""花开花败的秋天""], [28.33, -1, -1, ""一场场悲剧上演""], [31.36, -1, -1, ""又是分手的季节""], [34.75, -1, -1, ""你不会再想念""], [37.9, -1, -1, ""爱到末途 都是一场梦""], [41.73, -1, -1, ""不会再承诺 你的承诺成空""], [47.37, -1, -1, ""思绪漂泊 好多梦""], [50.47, -1, -1, ""在你离开我的那一刻""], [53.85, -1, -1, ""我想的太多 想明白了""], [56.87, -1, -1, ""你不过是错""], [58.71, -1, -1, ""请原谅我 我的错""], [61.97, -1, -1, ""怎没看清你对我承诺""], [65.44, -1, -1, ""我爱爱爱的心也痛""], [68.01, -1, -1, ""我不会再执着""], [95.07, -1, -1, ""落叶落下一瞬间""], [98.65, -1, -1, ""幻化一片片想念""], [101.42, -1, -1, ""结局在不停改写""], [105.01, -1, -1, ""要怎么去忘却""], [107.45, -1, -1, ""花开花败的秋天""], [110.12, -1, -1, ""一场场悲剧上演""], [113.28, -1, -1, ""又是分手的季节""], [116.62, -1, -1, ""你不会再想念""], [119.46, -1, -1, ""爱到末途 都是一场梦""], [123.69, -1, -1, ""不会再承诺 你的承诺成空""], [129.2, -1, -1, ""思绪漂泊 好多梦""], [132.38, -1, -1, ""在你离开我的那一刻""], [135.71, -1, -1, ""我想的太多 想明白了""], [138.64, -1, -1, ""你不过是错""], [140.91, -1, -1, ""请原谅我 我的错""], [143.81, -1, -1, ""怎没看清你对我承诺""], [147.19, -1, -1, ""我爱爱爱的心也痛""], [150.2, -1, -1, ""我不会再执着""], [152.85, -1, -1, ""思绪漂泊 好多梦""], [155.46, -1, -1, ""在你离开我的那一刻""], [159.05, -1, -1, ""我想的太多 想明白了""], [161.96, -1, -1, ""你不过是错""], [164.38, -1, -1, ""请原谅我 我的错""], [167.22, -1, -1, ""怎没看清你对我承诺""], [170.72, -1, -1, ""我爱爱爱的心也痛""], [173.64, -1, -1, ""我不会再执着""]]"
